drug,reaction,atom_idx,element,effect,baseline_score
saxagliptin,Urinary tract infection,16,C,-0.00043022632598876953,0.2932480275630951
saxagliptin,Urinary tract infection,17,C,-0.004338741302490234,0.2932480275630951
saxagliptin,Urinary tract infection,18,C,-0.021487832069396973,0.2932480275630951
saxagliptin,Urinary tract infection,19,C,-0.004338711500167847,0.2932480275630951
saxagliptin,Urinary tract infection,20,C,-0.008604377508163452,0.2932480275630951
saxagliptin,Urinary tract infection,21,O,-0.0005617439746856689,0.2932480275630951
saxagliptin,Urinary tract infection,22,N,0.05358469486236572,0.2932480275630951
sitagliptin,Lactic acidosis,0,C,-0.00780797004699707,0.8523793816566467
sitagliptin,Lactic acidosis,1,C,-0.0026522278785705566,0.8523793816566467
sitagliptin,Lactic acidosis,2,N,0.002268493175506592,0.8523793816566467
sitagliptin,Lactic acidosis,3,C,0.0015680789947509766,0.8523793816566467
sitagliptin,Lactic acidosis,4,N,-0.00013679265975952148,0.8523793816566467
sitagliptin,Lactic acidosis,5,N,-0.0010889768600463867,0.8523793816566467
sitagliptin,Lactic acidosis,6,C,-9.709596633911133e-05,0.8523793816566467
sitagliptin,Lactic acidosis,7,C,0.0017424225807189941,0.8523793816566467
sitagliptin,Lactic acidosis,8,F,0.00043457746505737305,0.8523793816566467
sitagliptin,Lactic acidosis,9,F,0.00043457746505737305,0.8523793816566467
sitagliptin,Lactic acidosis,10,F,0.00043451786041259766,0.8523793816566467
sitagliptin,Lactic acidosis,11,C,-0.0007619857788085938,0.8523793816566467
sitagliptin,Lactic acidosis,12,N,0.0007345676422119141,0.8523793816566467
sitagliptin,Lactic acidosis,13,C,-0.00028324127197265625,0.8523793816566467
sitagliptin,Lactic acidosis,14,O,0.0010289549827575684,0.8523793816566467
sitagliptin,Lactic acidosis,15,C,-0.006161749362945557,0.8523793816566467
sitagliptin,Lactic acidosis,16,C,-0.0005558133125305176,0.8523793816566467
sitagliptin,Lactic acidosis,17,C,-0.0024809837341308594,0.8523793816566467
sitagliptin,Lactic acidosis,18,C,0.002901315689086914,0.8523793816566467
sitagliptin,Lactic acidosis,19,C,-0.0003719925880432129,0.8523793816566467
sitagliptin,Lactic acidosis,20,C,0.0007216334342956543,0.8523793816566467
sitagliptin,Lactic acidosis,21,C,0.0019398331642150879,0.8523793816566467
sitagliptin,Lactic acidosis,22,C,0.0018496513366699219,0.8523793816566467
sitagliptin,Lactic acidosis,23,C,0.0025821328163146973,0.8523793816566467
sitagliptin,Lactic acidosis,24,F,-2.384185791015625e-07,0.8523793816566467
sitagliptin,Lactic acidosis,25,F,0.00015866756439208984,0.8523793816566467
sitagliptin,Lactic acidosis,26,F,0.00013953447341918945,0.8523793816566467
sitagliptin,Lactic acidosis,27,N,0.00027692317962646484,0.8523793816566467
sitagliptin,Nausea,0,C,-0.004535257816314697,0.8982583284378052
sitagliptin,Nausea,1,C,-0.0015706419944763184,0.8982583284378052
sitagliptin,Nausea,2,N,0.001386404037475586,0.8982583284378052
sitagliptin,Nausea,3,C,0.0005355477333068848,0.8982583284378052
sitagliptin,Nausea,4,N,-5.078315734863281e-05,0.8982583284378052
sitagliptin,Nausea,5,N,0.00015032291412353516,0.8982583284378052
sitagliptin,Nausea,6,C,-0.0002041459083557129,0.8982583284378052
sitagliptin,Nausea,7,C,0.0001843571662902832,0.8982583284378052
sitagliptin,Nausea,8,F,-0.0016611814498901367,0.8982583284378052
sitagliptin,Nausea,9,F,-0.0016611814498901367,0.8982583284378052
sitagliptin,Nausea,10,F,-0.0016611814498901367,0.8982583284378052
sitagliptin,Nausea,11,C,-0.0003643631935119629,0.8982583284378052
sitagliptin,Nausea,12,N,0.00011283159255981445,0.8982583284378052
sitagliptin,Nausea,13,C,-0.0003681182861328125,0.8982583284378052
sitagliptin,Nausea,14,O,0.0008394122123718262,0.8982583284378052
sitagliptin,Nausea,15,C,-0.0033339858055114746,0.8982583284378052
sitagliptin,Nausea,16,C,-0.0006554126739501953,0.8982583284378052
sitagliptin,Nausea,17,C,-0.0005936622619628906,0.8982583284378052
sitagliptin,Nausea,18,C,0.001871943473815918,0.8982583284378052
sitagliptin,Nausea,19,C,-0.00034290552139282227,0.8982583284378052
sitagliptin,Nausea,20,C,0.0006872415542602539,0.8982583284378052
sitagliptin,Nausea,21,C,0.0018454790115356445,0.8982583284378052
sitagliptin,Nausea,22,C,0.0016799569129943848,0.8982583284378052
sitagliptin,Nausea,23,C,0.002197861671447754,0.8982583284378052
sitagliptin,Nausea,24,F,0.00024169683456420898,0.8982583284378052
sitagliptin,Nausea,25,F,0.00141143798828125,0.8982583284378052
sitagliptin,Nausea,26,F,0.00047647953033447266,0.8982583284378052
sitagliptin,Nausea,27,N,0.0002655982971191406,0.8982583284378052
sitagliptin,Urinary tract infection,0,C,-0.028848975896835327,0.4486406147480011
sitagliptin,Urinary tract infection,1,C,-0.010989785194396973,0.4486406147480011
sitagliptin,Urinary tract infection,2,N,-0.028966546058654785,0.4486406147480011
sitagliptin,Urinary tract infection,3,C,0.015445291996002197,0.4486406147480011
sitagliptin,Urinary tract infection,4,N,-0.017823457717895508,0.4486406147480011
sitagliptin,Urinary tract infection,5,N,-0.04764527082443237,0.4486406147480011
sitagliptin,Urinary tract infection,6,C,-0.021783798933029175,0.4486406147480011
sitagliptin,Urinary tract infection,7,C,-0.05685409903526306,0.4486406147480011
sitagliptin,Urinary tract infection,8,F,-0.0812019407749176,0.4486406147480011
sitagliptin,Urinary tract infection,9,F,-0.08120200037956238,0.4486406147480011
sitagliptin,Urinary tract infection,10,F,-0.08120200037956238,0.4486406147480011
sitagliptin,Urinary tract infection,11,C,-0.003678351640701294,0.4486406147480011
sitagliptin,Urinary tract infection,12,N,0.01972132921218872,0.4486406147480011
sitagliptin,Urinary tract infection,13,C,0.012560784816741943,0.4486406147480011
sitagliptin,Urinary tract infection,14,O,0.006687432527542114,0.4486406147480011
sitagliptin,Urinary tract infection,15,C,-0.01960238814353943,0.4486406147480011
sitagliptin,Urinary tract infection,16,C,0.007662147283554077,0.4486406147480011
sitagliptin,Urinary tract infection,17,C,-0.01701432466506958,0.4486406147480011
sitagliptin,Urinary tract infection,18,C,0.03581687808036804,0.4486406147480011
sitagliptin,Urinary tract infection,19,C,0.00872570276260376,0.4486406147480011
sitagliptin,Urinary tract infection,20,C,0.025695621967315674,0.4486406147480011
sitagliptin,Urinary tract infection,21,C,0.059086233377456665,0.4486406147480011
sitagliptin,Urinary tract infection,22,C,0.03765040636062622,0.4486406147480011
sitagliptin,Urinary tract infection,23,C,0.06158837676048279,0.4486406147480011
sitagliptin,Urinary tract infection,24,F,0.014254599809646606,0.4486406147480011
sitagliptin,Urinary tract infection,25,F,0.08758047223091125,0.4486406147480011
sitagliptin,Urinary tract infection,26,F,0.03961479663848877,0.4486406147480011
sitagliptin,Urinary tract infection,27,N,-0.0017374157905578613,0.4486406147480011
